Id	Company_Name	Address	Error
1041369	ASCENSION EQUIPMENT SALES & SERVICE, INC.	13173 Airline Hwy ,Gonzales	name 'url' is not defined
1041371	ASCENSION GRANITE AND MARBLE, LLC	38211 Bullion Switch Rd ,Prairieville	name 'url' is not defined
1041381	ASSOC. IN PEDIATRIC AND ADOLESCENT MED., APMC	8040 Goodwood Blvd. ,Baton Rouge	name 'url' is not defined
1041383	ASSOCIATED PUMP & SUPPLY, LLC	9074 Park Ave ,Houma	name 'url' is not defined
1041384	ASSOCIATED TECHNOLOGIES AND MANUFACTURING, INC.	7284 Tom Dr ,Baton Rouge	name 'url' is not defined
1041386	ASSOCIATES IN PLASTIC SURGERY	8425 Cumberland Pl ,Baton Rouge	name 'url' is not defined
1041391	ASSURED FLOORING, INC	4396 Perkins Rd ,Baton Rouge	name 'url' is not defined
1041392	ASTERI NETWORKS, INC	333 Market St ,Shreveport	name 'url' is not defined
1041400	AUCOIN & ASSOCIATES, INC.	433 N C C Duson St ,Eunice	name 'url' is not defined
1041402	AUDUBON DERMATOLOGY LLC	3525 Prytania Street Suite 501 ,New Orleans	name 'url' is not defined
1041413	AVENUE PUB LLC	1732 St Charles Ave ,New Orleans	name 'url' is not defined
1041415	AXCESS CONSTRUCTION MANAGEMENT	21212 Smith Rd ,Covington	name 'url' is not defined
1041416	AXIS MACHINE WORKS, LLC	Coteau Rd ,Houma	name 'url' is not defined
1041417	AXIS RENTAL SOLUTIONS, LLC	Valhi Blvd ,Houma	name 'url' is not defined
1041421	AYRES, SHELTON, WILLIAMS, BENSON & PAINE	333 Texas St ,Shreveport	name 'url' is not defined
1041425	B & C FABRICATORS INC	5711 Highway 90 ,New Iberia	name 'url' is not defined
1041428	B & J INC	181 Streeter Rd ,Lake Arthur	name 'url' is not defined
1041434	B IMPORTS BODY & PAINT INC	3940 Florida St ,Mandeville	name 'url' is not defined
1041438	B&L SUPPLY INC	1900 Shrewsbury Road ,Metairie	name 'url' is not defined
1041440	BABINEAUX POCHE' ANTHONY&SLAVICH LL	1201 Camellia Blvd Ste 300 ,Lafayette	name 'url' is not defined
1041443	BAILSCO BLADES & CASTING, INC	9500 Paxton Rd ,Shreveport	name 'url' is not defined
1041446	BAKER MATERIALS, LLC	819 Hickory Ave ,New Orleans	name 'url' is not defined
1041452	BALEEN PROCESS SOLUTIONS LLC	22215 Prats Dairy Road ,Abita Springs	name 'url' is not defined
1041455	BALMAR, LLC	616 W Point Des Mouton Rd ,Lafayette	name 'url' is not defined
1041457	BAMBOO LLC	5050 Government St ,Baton Rouge	name 'url' is not defined
1041459	BARCADIA BAR AND GRILL NEW ORLEANS, LLC	601 Tchoupitoulas St ,New Orleans	name 'url' is not defined
1041460	BARDWELL CONSTRUCTION CO., LLC	7906 Wrenwood Blvd ,Baton Rouge	name 'url' is not defined
1041466	BAROWKA AND BONURA, ENGINEERS AND CONSULTANTS, LLC	209 Canal St ,Metairie	name 'url' is not defined
1041467	BARRAS FAMILY DENTISTRY, L.L.C.	1700 Kaliste Saloom Rd ,Lafayette	name 'url' is not defined
1041469	BARRYS AIR CONDITIONING INC	P.O. Box 62064 ,Lafayette	name 'url' is not defined
1041474	BASSETT FURNITURE DIRECT OF LOUISIANA, L.L.C.	11655 Reiger Rd ,Baton Rouge	name 'url' is not defined
1041476	BATON FINANCIAL SERVICES, INC.	821 Baronne Street Suite A ,New Orleans	name 'url' is not defined
1041478	BATON ROUGE AIR CONDITIONING AND HEATING, INC.	2331 Chatawa Ave ,Baton Rouge	name 'url' is not defined
1041484	BATON ROUGE PRESS INC	2621 E Perdue Dr ,Baton Rouge	name 'url' is not defined
1041487	BATON ROUGE SIGN & GRAPHICS LLC	6627 N Foster Dr ,Baton Rouge	name 'url' is not defined
1041490	BATTURE LLC	500 Crystal St ,New Orleans	name 'url' is not defined
1041492	BAYONA CORPORATION	430 Dauphine Street ,New Orleans	name 'url' is not defined
1041493	BAYOU BEER GARDEN LLC	824 Filmore Ave ,New Orleans	name 'url' is not defined
1041494	BAYOU BELLE WASTE, INC.	10017 Drag Strip Rd. ,Keithville	name 'url' is not defined
1041495	BAYOU CONCRETE PUMPING, L.L.C.	1097 Bert Street ,La Place	name 'url' is not defined
1041497	BAYOU FABRICATORS & MACHINE WORKS INC	65225 Quality Rd ,Plaquemine	name 'url' is not defined
1041501	BAYOU OPHTHALMIC	5601 Jensen St ,New Orleans	name 'url' is not defined
1041505	BAYOU PEDIATRIC ASSOCIATES, APMC	569 Enterprise Drive ,Houma	name 'url' is not defined
1041513	BAYOU WINE GARDEN LLC	824 Filmore Ave ,New Orleans	name 'url' is not defined
1041525	BEACON SOFTWARE INC	425 N Claiborne Ave ,New Orleans	name 'url' is not defined
1041526	BEAD SALE LLC	9598 Cortana Place ,Baton Rouge	name 'url' is not defined
1041528	BEAR INDUSTRIES INC.	4323 N River Road ,Port Allen	name 'url' is not defined
1041529	BEAR'S TOWING & RECOVERY OF OUACHITA, INC.	2601 Highway 165 Byp ,Monroe	name 'url' is not defined
1041530	BEAR--Y CHERRY TREE OF JEFFERSON, INC.	3117 Lake Villa Dr ,Metairie	name 'url' is not defined
1041534	BEAU BOX PROPERTY MANAGEMENT LLC	5500 Bankers Ave ,Baton Rouge	name 'url' is not defined
1041536	BEAUSOLEIL RESTAURANT AND BAR LLC	7731 Jefferson Hwy ,Baton Rouge	name 'url' is not defined
1041544	BELLAIRE BAPTIST CHURCH OF BOSSIER CITY	4330 Panther Drive ,Bossier City	name 'url' is not defined
1041547	BELLELO'S FURNITURE AND APPLIANCES, LLC	372 Hospital Rd ,New Roads	name 'url' is not defined
1041555	BENOIT CDJR LLC	244 Lewis Perkins Road ,Deridder	name 'url' is not defined
1041556	BENOIT NISSAN LLC	18944 Johnny B Hall Memorial Hwy ,Deridder	name 'url' is not defined
1041557	BERARD, HABETZ AND ASSOCIATES INC	3401 West Admiral Doyle Dr ,New Iberia	name 'url' is not defined
1041561	BERNARD &#X26; FRANKS (A CORPORATION OF CERTIFIED PUBLIC ACC	4141 Veterans Memorial Blvd ,Metairie	name 'url' is not defined
1041563	BERNARD CASSISA ELLIOT & DAVIS APLC	3838 N Causeway Blvd Suite 3050 ,Metairie	name 'url' is not defined
1041567	BEST ENVIRONMENTAL SERVICES LLC	196 Colbert Dr ,Minden	name 'url' is not defined
1041569	BETH SHALOM SYNAGOGUE	9111 Jefferson Hwy ,Baton Rouge	name 'url' is not defined
1041570	BETHESDA HEALTH SERVICES INC.	3326 Front Street ,Winnsboro	name 'url' is not defined
1041572	BETTER PUMPS AND SOLUTIONS, LLC	1285 Bayou Paul Ln ,Saint Gabriel	name 'url' is not defined
1041577	BGC ADVANTAGE, LLC	1910 Farmerville Hwy ,Ruston	name 'url' is not defined
1041585	BIG EASY BUCHA, LLC	4040 Euphrosine St. ,New Orleans	name 'url' is not defined
1041586	BIG EASY COLLISION LLC	9433 Highway 23 ,Belle Chasse	name 'url' is not defined
1041590	BIG RIVER GLASS, INC.	1948 Beaumont Drive ,Baton Rouge	name 'url' is not defined
1041601	BILLIOT INDUSTRIES INC	5804 Plauche St ,New Orleans	name 'url' is not defined
1041605	BIS SERVICES LLC	1485 29Th Street ,Kenner	name 'url' is not defined
1041606	BISTRO BYRONZ MANDEVILLE, LLC	1901 Hwy 190 Suite 10 ,Mandeville	name 'url' is not defined
1041609	BIXCO, INC.	8400 Earhart Blvd ,New Orleans	name 'url' is not defined
1041610	BIZZUKA, INC.	607 Brentwood Blvd, ,Lafayette	name 'url' is not defined
1041615	BLACK BAYOU CONSTRUCTION, LLC	3701 South First Street ,Jena	name 'url' is not defined
1041616	BLACKHAWK INDUSTRIAL GROUP LLC	3555 B Delta Drive ,Saint Gabriel	name 'url' is not defined
1041618	BLAIR LAMENDOLA SUPERMARKET INC	116 West Ascension St ,Gonzales	name 'url' is not defined
1041620	BLAIR'S BAIL BONDS, INC.	2767 Tulane Ave ,New Orleans	name 'url' is not defined
1041624	BLANCHARD'S BUILDING MATERIALS	22145 Highway 1 ,Plaquemine	name 'url' is not defined
1041626	BLOCK LAW FIRM, APLC	422 1St St ,Thibodaux	name 'url' is not defined
1041627	BLOSSMAN OIL COMPANY INC	703 N. Polk St ,Covington	name 'url' is not defined
1041631	BLUE RUNNER FOODS, INC.	365 Canal St Suite 1500 ,New Orleans	name 'url' is not defined
1041633	BLUE STREAK TECHNOLOGIES, LLC	412 North Fourth St ,Baton Rouge	name 'url' is not defined
1041639	BOB A GISCLAIR AND ASSOCIATES INC	10101 Siegen Lane, 2C ,Baton Rouge	name 'url' is not defined
1041641	BOB'S PAINTING COMPANY	6211 Hollyfield Dr ,Baton Rouge	name 'url' is not defined
1041643	BOBBY BRANNON HEATING & AIR CONDITIONING LLC	1305 Martin Ln ,Bossier City	name 'url' is not defined
1041650	BODIN OIL RECOVERY, INC.	18101 W. Hwy 330 ,Abbeville	name 'url' is not defined
1041651	BOE-TEL COMMUNICATIONS CO., LLC	805 Hickory Ave ,New Orleans	name 'url' is not defined
1041652	BOFINGER'S TREE SERVICE, LLC	6952 Airline Highway ,Baton Rouge	name 'url' is not defined
1041653	BOGALUSA RESTORATION CENTER LLC	1640 S. Columbia St Ste A ,Bogalusa	name 'url' is not defined
1041655	BOHN & JOSEPH EYE CENTER, APMC	609 Guilbeau Rd ,Lafayette	name 'url' is not defined
1041656	BOILER SERVICES AND INSPECTION LLC	489 King Louie Rd ,Simsboro	name 'url' is not defined
1041659	BOLEN, PARKER, BRENNER, LEE & ENGELSMAN	709 Versailles Blvd ,Alexandria	name 'url' is not defined
1041660	BOLICK DISTRIBUTORS, CORPORATION	2055 Airway Dr ,Baton Rouge	name 'url' is not defined
1041664	BONAVENTURE CO INC	162 Industrial Drive ,Rayne	name 'url' is not defined
1041668	BONNIE BOYD & COMPANY	832 Baronne Street ,New Orleans	name 'url' is not defined
1041669	BONVILLIAN MARINE SERVICE INC.	37772 Highway 11 ,Buras	name 'url' is not defined
1041670	BOPP DERMATOLOGY & FACIAL PLASTIC	3421 N Causeway Blvd Suite 102 ,Metairie	name 'url' is not defined
1041672	BORGNE RESTAURANT, LLC	643 Magazine St Suite 402 ,New Orleans	name 'url' is not defined
1041673	BOSCO MACHINE SHOP, INC.	115 Prides Crossing ,Lafayette	name 'url' is not defined
1041674	BOSCO OILFIELD SERVICES, LLC.	211 A Etienne Rd ,Maurice	name 'url' is not defined
1041679	BOUDIN KING	906 W Division Street ,Jennings	name 'url' is not defined
1041680	BOUDIN KITCHEN, INC.	1709 Ruth St. ,Sulphur	name 'url' is not defined
1041681	BOUDREAUX & THIBODEAU'S CAJUN COOKIN', INC	5602 West Main St ,Houma	name 'url' is not defined
1041682	BOUDREAUX'S JEWLERS, INC.	701 Metairie Rd ,Metairie	name 'url' is not defined
1041684	BOURG INSURANCE AGENCY INC	504 Iberville St ,Donaldsonville	name 'url' is not defined
1041685	BOURQUE SALES & SERVICE, INC.	114 Row 3 ,Lafayette	name 'url' is not defined
1041688	BOW 2 STERN SERVICES INC	119 Capital Blvd ,Houma	name 'url' is not defined
1041695	BR FRESH LLC	2805 Kalurah St ,Baton Rouge	name 'url' is not defined
1041700	BRAKENRIDGE FURNITURE COMPANY	506 Louisiana Ave ,Ferriday	name 'url' is not defined
1041701	BRAND SOCIETY LLC	365 Canal St Ste1500 ,New Orleans	name 'url' is not defined
1041707	BRECHEEN PIPE &AMP; STEEL, CO., LLC	2340 American Way ,Port Allen	name 'url' is not defined
1041708	BREITHAUPT, DUBOS & WOLLESON, L.L.C.	1811 Tower Dr ,Monroe	name 'url' is not defined
1041716	BRIAN CLINIC	425 Scott St ,Alexandria	name 'url' is not defined
1041722	BRIGHTSPOTS BEHAVIOR AND LEARNING	512 Thoroughbred ,Lafayette	name 'url' is not defined
1041725	BRINEY FORET CORRY,	413 Travis Street, Suite 200 ,Lafayette	name 'url' is not defined
1041738	BROUSSARD & HART, LLC	1301 Common St ,Lake Charles	name 'url' is not defined
1041741	BROWN CHRYSLER DODGE JEEP RAM LLC	1226 Homer Rd ,Minden	name 'url' is not defined
1041742	BROWN CLAIMS MANAGEMENT GROUP LLC	9404 Interline Ave ,Baton Rouge	name 'url' is not defined
1041746	BROWN SECURITY AND LIFE SAFETY SYSTEMS, LLC.	437 Highway 3191, ,Natchitoches	name 'url' is not defined
1041747	BROWN'S GROCERY & MARKET, INC.	620 Main Street ,Hackberry	name 'url' is not defined
1041748	BRQ RESTAURANT LLC	10423 Jefferson Hwy ,Baton Rouge	name 'url' is not defined
1041750	BRUDD CONSTRUCTION COMPANY, LLC	858 South Simms Street ,Simmesport	name 'url' is not defined
1041752	BRUNO & BRUNO LLP	855 Baronne Street ,New Orleans	name 'url' is not defined
1041759	BRYANS A/C AND HEAT INC	1615 Leboeuf St Street Address 2 ,Gretna	name 'url' is not defined
1041769	BUILDING FUTURES, LLC	1605 Stubbs Ave ,Monroe	name 'url' is not defined
1041770	BUILDING SPECIALTIES COMPANY OF LOUISIANA	Po Box 787 ,Metairie	name 'url' is not defined
1041771	BULK SYSTEMS & SERVICES INC	1226 Fremaux Ave ,Slidell	name 'url' is not defined
1041781	BUSENLENER & JOHNSON CPA'S	2305 N Hullen St Suite 10 ,Metairie	name 'url' is not defined
1041782	BUSINESS CAPITAL RISK CONTROL SERVICES LLC	2637 Edenborn Ave, Suite 201 ,Metairie	name 'url' is not defined
1041785	BW FORD, LLC	3050 West Oark Street ,Jena	name 'url' is not defined
1041791	C & B PUMPS AND COMPRESSORS, LLC	119 Nolan Road ,Broussard	name 'url' is not defined
1041794	C & L AQUA PROFESSIONALS, INC.	3301 Carbide Dr ,Sulphur	name 'url' is not defined
1041802	C L JACK STELLY AND ASSOCIATES, INC.	143 Wall Street ,Lafayette	name 'url' is not defined
1041804	C&AMP;D PLUMBING AND MECHANICAL, LLC	573 Good Hope St ,Norco	name 'url' is not defined
1041806	C&S SAFETY SYSTEMS OF LOUISIANA LLC	2404 Center St ,New Iberia	name 'url' is not defined
1041808	C-TECH MACHINE & FAB, LLC	3446 Highway 182 ,Berwick	name 'url' is not defined
1041811	C. MISTRIC SURVEYORS, INC.	11841 Coursey Blvd ,Baton Rouge	name 'url' is not defined
1041819	CADDO PAINT COMPANY, INC.	480 E Bert Kouns Industrial Loop ,Shreveport	name 'url' is not defined
1041820	CAFE 615 HOME OF DA WABBIT LLC	615 Kepler Street ,Gretna	name 'url' is not defined
1041822	CAFE JOSEPHINE INC	818 Napoleon Avenue ,Sunset	name 'url' is not defined
1041824	CAFFE! CAFFE! RESTAURANT, INC.	4301 Clearview Pkwy ,Metairie	name 'url' is not defined
1041827	CAJUN CLASSIC COOKWARE, LLC	213 2Nd St. ,Mamou	name 'url' is not defined
1041831	CAJUN ELECTRIC, LLC	1500 Governement St ,Baton Rouge	name 'url' is not defined
1041832	CAJUN ENCOUNTERS, LLC	600 Oak Harbor Blvd Suite 101 ,Slidell	name 'url' is not defined
1041835	CAJUN PALMS RV RESORT LLC	1055 North Barn Rd ,Breaux Bridge	name 'url' is not defined
1041836	CAJUN THREADS & MACHINE, LLC	1004 Albertson Pkwy ,Broussard	name 'url' is not defined
1041852	CAMPTI-PLEASANT HILL TELEPHONE CO	5909 Hwy 1 Bypass ,Natchites	name 'url' is not defined
1041853	CANAL DIESEL SERVICE INC	907 Granada Dr ,New Iberia	name 'url' is not defined
1041854	CANAL HR, INC.	2955 Ridgelake Dr ,Metairie	name 'url' is not defined
1041858	CANNON SERVICES, INC.	5651 Bretwood Dr ,Shreveport	name 'url' is not defined
1041860	CANON HOSPICE NORTH SHORE, LLC	19376 North 3Rd Street ,Covington	name 'url' is not defined
1041863	CAPITAL APPEALS PROJECT	1024 Elysian Fields Ave ,New Orleans	name 'url' is not defined
1041866	CAPITAL COATINGS, LLC	9249 Mammoth Ave ,Baton Rouge	name 'url' is not defined
1041873	CAPITELLI & WICKER	1100 Poydras St Suite 2960 ,New Orleans	name 'url' is not defined
1041876	CAPLAN EYE CLINIC	3409 N. Hullen St ,Metairie	name 'url' is not defined
1041877	CAPLES AND ROBINSON, LLC	2210 Forsythe Ave ,Monroe	name 'url' is not defined
1041880	CARDINAL EXPO, INC.	4330 Michoud Blvd. ,New Orleans	name 'url' is not defined
1041888	CARENCRO CATHOLIC SCHOOL	200 W Saint Peter St ,Carencro	name 'url' is not defined
1041889	CARIMI CONSTRUCTION & DEVELOPMENT, LLC	530 W. Jefferson Davis, Suite 101 ,New Orleans	name 'url' is not defined
1041891	CARMOUCHE INSURANCE INC.	5014 Highway 1 ,Napoleonville	name 'url' is not defined
1041893	CAROLINA TECHNICAL FABRICS, LLC	6859 Renoir Ave ,Baton Rouge	name 'url' is not defined
1041896	CARR STONE AND TILE, INCORPORATED	3200 Andover St ,New Orleans	name 'url' is not defined
1041898	CARRETA'S GRILL OF METAIRIE, L.L.C.	2320 Veterans Blvd ,Metairie	name 'url' is not defined
1041901	CARROLLTON ENTERPRISE SERVICES LLC	2831 St Claude Ave ,New Orleans	name 'url' is not defined
1041907	CASE OF ST. TAMMANY, INC.	Po Box 430 ,Slidell	name 'url' is not defined
1041908	CASH'S CASINO INC	420 Lobdell Hwy ,Port Allen	name 'url' is not defined
1041911	CASS MARINE GROUP LLC	659 Old Spanish Trail P.O. Box 110 ,Slidell La	name 'url' is not defined
1041934	CENTER FOR NEUROSURGICAL AND SPINE DISORDERS, LLC	1614 Wolf Circle ,Lake Charles	name 'url' is not defined
1041937	CENTER STAGING OF LOUISIANA LLC	1400 Montegut St ,New Orleans	name 'url' is not defined
1041939	CENTRAL ELECTRIC COMPANY OF ALEXANDRIA INC.	3132 N Macarthur Dr ,Alexandria	name 'url' is not defined
1041941	CENTRAL HEALTHCARE SERVICES INC.	4475 Westbank Expressway Suite B ,Marrero	name 'url' is not defined
1041942	CENTRAL HEATING & AIR LLC	8565 Rome Dr ,Baton Rouge	name 'url' is not defined
1041948	CENTRAL PHYSICAL THERAPY LLC	13111 Hooper Rd ,Baton Rouge	name 'url' is not defined
1041953	CENTURION AUTO RECOVERY & COLLECTION SERVICES, LLC	311 W 21St Ave ,Covington	name 'url' is not defined
1041954	CENTURION TECHNOLOGIES, LLC	1050 M&Amp;O Rd ,Bossier City	name 'url' is not defined
1041958	CF & S TANK & EQUIPMENT CO	3904 E Old Spanish Trl ,New Iberia	name 'url' is not defined
1041960	CFO 1 SOURCE, L.L.C.	8311 Oak St ,New Orleans	name 'url' is not defined
1041961	CFS OF LOUISIANA LLC	11238 Airline Hwy ,Baton Rouge	name 'url' is not defined
1041964	CHAD LACOUR DDS, LLC	10343 Siegen Ln ,Baton Rouge	name 'url' is not defined
1041966	CHAFFE & ASSOCIATES, INC.	201 St Charles Ave Suite 1410 ,New Orleans	name 'url' is not defined
1041967	CHALMERS, COLLINS & ALWELL	705 West Pinhook Rd. ,Lafayette	name 'url' is not defined
1041969	CHAMPAGNE SUPERMARKET, INC.	202 South Kibbe ,Erath	name 'url' is not defined
1041971	CHAMPION REAL ESTATE SERVICES, L.L.C.	102 Lakewood Dr ,Lafayette	name 'url' is not defined
1041973	CHANDLER'S PARTS & SERVICE INC	11656 Darryl Dr ,Baton Rouge	name 'url' is not defined
1041976	CHARBONNET LABAT FUNERAL HOMES	1615 St Phillip ,New Orlean	name 'url' is not defined
1041977	CHARBONNET LAW FIRM LLC	501 Clearview Pkwy ,Metairie	name 'url' is not defined
1042011	CIGAR FACTORY NEW ORLEANS, INC	415 Decatur St ,New Orleans	name 'url' is not defined
1042015	CITATION LOGISTICS LLC	670 Brownswitch Rd ,Slidell	name 'url' is not defined
1042016	CITY BLUEPRINT & SUPPLY CO.	1904 Poydras Street ,New Orleans	name 'url' is not defined
1042019	CITY PORK JEFFERSON, LLC	7077 S. Choctaw Dr ,Baton Rouge	name 'url' is not defined
1042020	CITY WHOLESALE LIQUOR CO INC	4340 Washington Ave ,New Orleans	name 'url' is not defined
1042024	CLAIBORNE AUTOMOTIVE GROUP LLC	5137 Highway 79 ,Homer	name 'url' is not defined
1042030	CLARY LAW FIRM, APLC	406 N. 4Th Street ,Baton Rouge	name 'url' is not defined
1042032	CLAY'S RV LA, INC.	207 Franklin Dr ,West Monroe	name 'url' is not defined
1042049	COALITION TO RESTORE COASTAL LOUISIANA	1801 Canal St #400 ,New Orleans	name 'url' is not defined
1042051	COASTAL CARE SERVICES LLC	105 Campbell Ave Suite 1 ,Mandeville	name 'url' is not defined
1042052	COASTAL CORROSION CONTROL SURVEYS, L.L.C.	10172 Mammoth Ave ,Baton Rouge	name 'url' is not defined
1042064	COASTAL TIMBERS INC	1310 Jane Street, ,New Iberia	name 'url' is not defined
1042068	COATING SYSTEMS AND SUPPLY, L.L.C.	11479 Darryl Dr ,Baton Rouge	name 'url' is not defined
1042073	CODE COMPLIANCE INSPECTION LLC	6873 Johnston St ,Lafayette	name 'url' is not defined
1042074	CODE WILLING LLC	3488 Brentwood Dr Ste 104 ,Baton Rouge	name 'url' is not defined
1042089	COMEAUX BOND DAIGLE LLC	3000 21St St ,Metairie	name 'url' is not defined
1042091	COMM ENGINEERING INC.	1319 W Pinhook Rd ,Lafayette	name 'url' is not defined
1042095	COMMERCIAL PAINT COMPANY	2015 Ronald Reagan Hwy ,Covington	name 'url' is not defined
1042097	COMMUNICATION AND TECHNOLOGY INDUSTRIES, INC.	3240 S. I-10 Service Road Suite 300 ,Metairie	name 'url' is not defined
1042105	COMMUNITY RENEWAL INTERNATIONAL, INC.	838 Margaret Place ,Shreveport	name 'url' is not defined
1042109	COMPASS ENGINEERING AND CONSULTANTS, LLC	Ambassador Caffery Pkwy ,Lafayette	name 'url' is not defined
1042110	COMPLETE COLLISION CENTER, L.L.C.	19511 Plank Rd ,Zachary	name 'url' is not defined
1042112	COMPLETE PLANT SERVICES, LLC	Po Box 3302 ,Sulphur	name 'url' is not defined
1042113	COMPLETE REPAIR SERVICE, INC.	5905 Financial Plz Suite 300 ,Shreveport	name 'url' is not defined
1042114	COMPLIANCE TECHNOLOGY GROUP, LLC	3233 Florida Ave ,Kenner	name 'url' is not defined
1042121	CON-TECH INTERNATIONAL, INC.	1046 Annunciation St. ,New Orleans	name 'url' is not defined
1042124	CONCEPTS OF CARE HOME HEALTH, INC	100 General Mouton Ave ,Lafayette	name 'url' is not defined
1042126	CONCORDIA, LLC	931 Governor Nicholls St ,New Orleans	name 'url' is not defined
1042130	CONGREGATION GATES OF PRAYER	4000 W Esplanade Ave ,Metairie	name 'url' is not defined
1042131	CONGREGATION OF OUR LADY OF MERCY ROMAN CATHOLIC CHURCH	445 Marquette Avenue ,Baton Rouge	name 'url' is not defined
1042134	CONGREGATION TEMPLE SINAI	6227 St, Charles Ave ,New Orleans	name 'url' is not defined
1042135	CONMACO/RECTOR, L.P.	1602 Engineers Rd ,Belle Chasse	name 'url' is not defined
1042137	CONNICK AND ASSOCIATES LLC	610 John Churchill Chase St Loft 18 ,New Orleans	name 'url' is not defined
1042140	CONSOLIDATED TRUCK PARTS & SERVICE, LLC	700 Louisville Ave ,Monroe	name 'url' is not defined
