Id	Company_Name	Address	Title	URL	Result
1040742	THE RUNNELS SCHOOL, INC.	17255 South Harrell'S Ferry Road ,Baton Rouge	The Runnels School - Baton Rouge, Louisiana - GreatSchools	https://www.greatschools.org/louisiana/baton-rouge/2310-The-Runnels-School/	The Runnels School located in Baton Rouge, Louisiana - LA. Find The Runnels School test scores, student-teacher ratio, parent reviews and teacher stats. ... 17255 South Harrell's Ferry Road Baton Rouge, LA 70816. School leader: Marcia Mackay, M.S., Head of School (225) 215-5706 (225) 215-5720. School leader email. Facebook page.
1040747	THE STEEG LAW FIRM LLC	201 Saint Charles Ave Ste 3201 ,New Orleans	New Orleans Residential and Commercial Real Estate Law Firm | Steeg Law	https://www.steeglaw.com/	Steeg Law Firm, LLC is a real estate law firm with decades of experience in commercial and residential real estate, real estate financing, commercial and residential title insurance, and commercial and business litigation throughout Greater New Orleans and Louisiana. ... 201 St. Charles Avenue, Ste 3201 New Orleans, LA 70170 504.582.1199 Tel ...
1040748	THE SULZER GROUP, LLC	650 Poydras Street ,New Orleans	The Sulzer Group	https://www.sulzergroup.com/	The Sulzer Group. 650 Poydras Street, Suite 2828, New Orleans, LA 70130. Phone: 504.299.3380. Get Direction
1040750	THE TOWNSLEY LAW FIRM, LLC	3102 Enterprise Blvd ,Lake Charles	The Townsley Law Firm - Lake Charles Personal Injury Lawyer | Car ...	https://www.townsleylawfirm.com/	The personal injury lawyers of The Townsley Law Firm have medical knowledge to make your case. We've served southwest Louisiana for 20+ years. 337-377-0584. Free Consultation ... 3102 Enterprise Boulevard Lake Charles, LA 70601. Fax 337-478-1577 Phone 337-377-0584. Lake Charles Law Office. Follow; Follow;
1040752	THE VISITATION OF OUR LADY ROMAN CATHOLIC CHURCH, MARRERO, L	3520 Ames Ave ,Marrero	Visitation of Our Lady Catholic Church/Marrero, LA	https://vol.org/	A Roman Catholic Church located in the Marrero, LA. Visitation of Our Lady is a vibrant faith community with a large parishioner base & a school with enrollment from Pre-K 3 up to 7th grade. The parish sits at the corner of Barataria and Ames Blvd.
1040755	THE WELLSPRING ALLIANCE FOR FAMILIES INC	1515 Jackson St ,Monroe	The Wellspring - Changing our community, one life at a time.	https://wellspringofnela.org/	Strengthening lives of individuals and families - the tie that binds us together. ... The Wellspring Receives $1.25 Million Bezos Day 1 Families Fund Grant to Help End Homelessness for Families in Northeast Louisiana. ... 1515 Jackson Street, Monroe, LA 71202
1040757	THE YMCA OF BATON ROUGE	350 Foster Dr ,Baton Rouge	Gym Mid-City Baton Rouge | A. C. Lewis YMCA	https://www.ymcabr.org/acl	350 S. Foster Dr., Baton Rouge, LA 70806. 225-767-9622. CONTACT US CALL US. JOIN. Ready to become a part of the Y family? Join online today. ... The A. C. Lewis YMCA is a mid-city branch that has been serving the community since 1963. The Y is more than a gym. We are an inclusive organization inspiring people of all ages, abilities and incomes ...
1040758	THIBODAUX HEBERT DESHOTELS LEBLANC LLC	935 Camellia Blvd Ste 200 ,Lafayette	Thibodaux Hebert Deshotels LeBlanc, LLC - Chamber of Commerce	https://www.chamberofcommerce.com/business-directory/louisiana/lafayette/certified-public-accountant/2001528992-thibodaux-hebert-deshotels-leblanc-llc	Thibodaux Hebert Deshotels LeBlanc, LLC is located at 935 Camellia Blvd STE 200 in Lafayette, Louisiana 70508. Thibodaux Hebert Deshotels LeBlanc, LLC can be contacted via phone at 337-232-1000 for pricing, hours and directions.
1040760	THOMAS PUMP & MACHINERY, INC	120 Industrial Dr ,Slidell	High-Pressure Pumps - Thomas Pump	https://www.thomaspump.com/	Our T-GTO high-pressure pumps are manufactured in the USA, allowing us to have unmatched lead times and industry leading service. Contact us today for all your pump needs 1-800-256-7867 TGTO
1040774	THRIFTY LIQUOR HOLDING COMPANY, LLC	3238 Barksdale Blvd ,Bossier City	Thrifty Liquor Holding Company, L.L.C. Company Profile | Bossier City ...	https://www.dnb.com/business-directory/company-profiles.thrifty_liquor_holding_company_llc.07d28fec881bfd116e69428bd894a5d6.html	Address: 3238 Barksdale Blvd Bossier City, LA, 71112-3534 United States See other locations Phone: ? Website: www.saveatthrifty.com
1040778	TIMMONS INTERNATIONAL, LLC	763 Oneal Lane Po Box 40017 ,Baton Rouge	Timmons International, L.L.C. Company Profile | Baton Rouge, LA ...	https://www.dnb.com/business-directory/company-profiles.timmons_international_llc.67bc235bcc3fa9cc499d86f78c320c30.html	Timmons International, L.L.C. Website. Get a D&B Hoovers Free Trial. Overview Doing Business As: Timmons Idealease. Company Description: ... Address: 763 O'neil Lane Baton Rouge, LA, 70816 United States See other locations ...
1040781	TIRE TOWN AUTO SERVICE LLC	4020 Old Gentilly Road ,New Orleans	Gentilly Rd. Location | Tire Town Auto Service | Slidell & New Orleans, LA	https://www.tiretownstores.com/gentilly-rd-location	Visit Tire Town Auto Service on Gentilly Rd. for top-notch tires & automotive services. Call for expert assistance. Located in Louisiana. ... 4020 Old Gentilly Road, New Orleans, LA 70126. 627 Old Spanish Trail, Slidell, LA 70458. Tire Town Auto Service - New Orleans.
1040782	TITAN DELTA LLC	710 Piety Street ,New Orleans	TITAN DELTA LLC in New Orleans, LA | Company Info & Reviews - Bizapedia	https://www.bizapedia.com/la/titan-delta-llc.html	TITAN DELTA LLC is a Louisiana Limited-Liability Company filed on August 19, 2016. The company's filing status is listed as Active and its File Number is 42370514K. The Registered Agent on file for this company is Constantinos Constantinou and is located at 710 Piety Street, New Orleans, LA 70117. The company's principal address is 201 St ...
1040786	TLC SERVICES INC	1226 Montegut Street ,New Orleans	Contact Us - TLC Linen Services	http://www.tlclinenservices.com/contact-us/	TLC Linen Services Headquarters | New Orleans: ... 1226 Montegut Street: 4137 WE Heck Court: New Orleans, LA 70117: Baton Rouge, LA 70817: 877-945-1148 Toll Free: 877-945-1148 Toll Free: 504-945-1170 Fax: 504-945-1170 Fax: Contact Us *Required Information. Full Name * Email Address *
1040795	TOM SANDERS BUILDING MART, LLC	431 Downing Pines Rd ,West Monroe	Tom Sanders Building Mart - West Monroe, LA - Yelp	https://www.yelp.com/biz/tom-sanders-building-mart-west-monroe	Specialties: Tom Sanders Building Mart is a locally owned and operated family business supplying quality building materials for the home building industry throughout Northeast Louisiana for 76 years. The company was founded in 1946 by T.A. Sanders, Sr. and wife, Medorah, and was originally located at the corner of Wood and North 7th Streets in West Monroe. The company was relocated in 1961 to ...
1040796	TONY'S SEAFOOD, LTD	5215 Plank Road ,Baton Rouge	Live Seafood for Sale | Tony's Seafood & Deli in Baton Rouge	https://tonyseafood.com/	Louisiana Blue Crabs: Boiled, Crabmeat by the pound, Softshell, Stuffed. Plus other varieties: Snow Crab, King, Dungeness. Crawfish. Tony's Boiled Crawfish Are One of the Reasons Tony's Seafood is the Largest Seafood Market in the Gulf South! Crawfish are in Season in the Spring. Depending on the Season, they are Available January Through July.
1040811	TRAFFIC CONTROL PRODUCTS OF LA, INC	2230 Tower St ,Denham Springs	Denham Springs LA - Traffic Control Products Company of LA, Inc	https://www.trafficcontrolproductslouisiana.com/	Feel safe while working on the road with traffic signs or customize your street sign with Traffic Control Products Company of LA, Inc in Denham Springs LA. Since 1978, we have been providing Louisiana with traffic control products including ... 2230 Tower St, Denham Springs, LA 70726. Hours of Operation. Mon - Thu 7:00 am - 5:00 pm. Friday 7:00 ...
1040812	TRAFFIC SOLUTIONS LOUISIANA, LLC	2950 Saint Anthony Ave ,New Orleans	Traffic Solutions Louisiana, LLC - Better Business Bureau	https://www.bbb.org/us/la/new-orleans/profile/traffic-signs-and-signals/traffic-solutions-louisiana-llc-0985-90041894	Contact Information. 2950 Saint Anthony Avenue. New Orleans, LA 70122. (504) 948-4809.
1040814	TRANSPORTATION CONSULTANTS INC.	3900 France Rd ,New Orleans	TCI Trucking | Transportation Consultants, Inc. | International ...	http://www.tcitrucking.com/locations-neworleans.php	Logistical Consulting ; Break-bulk Handling ; Container Depot Services 10 Acre Full Function ... Packaging ; Corporate Headquarters: 3900 France Road Pkwy., New Orleans, LA 70126 Tel: (504) 734-0561 Fax: (504) 734-7901 Work Order Fax Q: (206) 600-5557 Email: TCIwarehouse@tcitrucking.com New Orleans Warehouse: 4400 Florida Ave, New Orleans, LA ...
1040815	TRANSVAC, LLC	6619 Rice Cove Rd ,Abbeville	Environmentally Safe, Professional Hauling Service - TransVac, LLC	https://transvacllc.net/	Welcome to TransVac, LLC, where we have 80 years of experience in drilling, production, pipeline, and transportation. We have experienced, Haz-Mat trained, courteous drivers provided for safe and secure loads and disposals. ... 6619 Rice Cove Road Abbeville, LA 70510. Arkansas Office: 502 Industrial Road El Dorado, AR 71730. Home; About ...
1040817	TRECON LLC	5400 Firestation Road ,Zachary	Contact | TRECON	https://treconusa.com/contact	To find out more about TRECON or to schedule an appointment, please feel free to contact us at (225) 654-4001. Skip to main content ... Zachary, LA Phone: (225) 654-4001 ... 5400 Firestation Rd. Ste. C Zachary, LA 70791 Baton Rouge, LA Phone: (225) 654-4001 Email: info@treconusa.com 9818 Bluebonnet Blvd. Ste. A Baton Rouge, LA 70810
1040822	TRI-STATE REFRIGERATION, INC.	7387 E Industrial Dr ,Baton Rouge	Home Tri-State Refrigeration Inc.	https://www.tsrtk.com/	Home Tri-State Refrigeration - Baton Rouge Baton Rouge, LA (225) 924-1652. Give us a call! (225) 924-1652. View Locations Locations. Toggle navigation. Toggle Search Bar. ... 7387 E Industrial Dr Baton Rouge, LA 70805. Business Hours. Mon - Fri: 8:00 a.m. - 5:00 p.m. Sat & Sun: Closed ...
1040825	TRINITY CATERING, INC	219 Corporate Dr ,Houma	Trinity Catering, Inc. in Houma, LA 70360 - 985-872...	https://www.chamberofcommerce.com/business-directory/louisiana/houma/caterer/34675955-trinity-catering-inc	About Trinity Catering, Inc. Trinity Catering, Inc. is located at 219 Corporate Dr in Houma, Louisiana 70360. Trinity Catering, Inc. can be contacted via phone at 985-872-5355 for pricing, hours and directions.
1040832	TRUCK & TRANSPORTATION EQUIPMENT CO., INC.	260 Industrial Ave 0.0 ,New Orleans	Truck Equipment Manufacturing Co - Chamber of Commerce	https://www.chamberofcommerce.com/business-directory/north-carolina/charlotte/metal-fabricator/27368919-truck-equipment-manufacturing-co	Truck Equipment Manufacturing Co is located at 2250 Toomey Ave in Charlotte, North Carolina 28203. Truck Equipment Manufacturing Co can be contacted via phone at 704-376-1320 for pricing, hours and directions.
1040833	TUDOR, INC. (OF DELAWARE)	1439 Centre Ct Suite 400 ,Alexandria	Contact - Tudor Companies	https://tudorcompanies.com/contact/	Get in Touch Phone 318-445-3606 Location 1439 Centre Court, Ste 400, Alexandria, LA Business Hours Monday — Friday, 8am - 5pm Saturday — Sunday, CLOSED Send Us a Message
1040834	TUNICA BILOXI TRIBE OF LOUISIANA	150 Melacon Road ,Marksville	Tunica-Biloxi Tribe of Louisiana | Marksville, Louisiana	https://www.tunicabiloxi.org/	The Tunica-Biloxi Tribe makes great strides to keep its culture and traditions alive. From the revitalization of the Tunica language to the many programs and events centered around Tribal traditions, Tunica-Biloxi members live out the motto - "Cherishing Our Past, Building For Our Future." ... 150 Melacon Road Marksville, Louisiana 71351 ...
1040835	TURBOSQUID INC	935 Gravier St,  Suite 1600 ,New Orleans	TurboSquid -- Company Contact Us	https://www.turbosquid.com/ContactUs	TurboSquid 643 Magazine Street, 2nd Floor New Orleans, LA, 70130. Marketing Contact: marketing@turbosquid.com ... Products are subject to the TurboSquid, Inc. Term of Use on www.turbosquid.com. Prices are only guaranteed at the time of the creation of this document. Prices do not include additional fees, such as shipping, handling, and taxes ...
1040837	TURNKEY OFFSHORE PROJECT SERVICES L.L.C.	8506 Shrimpers Row ,Dulac	Turnkey Offshore Project Services L.L.C. Company Profile | Dulac, LA ...	https://www.dnb.com/business-directory/company-profiles.turnkey_offshore_project_services_llc.3e6d42956c978c1fa434d4001c5dbac8.html	Find company research, competitor information, contact details & financial data for Turnkey Offshore Project Services L.L.C. of Dulac, LA. Get the latest business insights from Dun & Bradstreet. D&B Business Directory HOME / BUSINESS ... Address: 8506 Shrimpers Row Dulac, ...
1040838	TWA ERECTORS, LLC	6814 Bicentennial Pl ,Baton Rouge	TWA Erectors	http://www.twaerectors.com/	Since 1995, TWA Erectors, LLC has been constructing the highest quality facilities for many clients throughout the Gulf South. We have a well established background in the installation of structural steel, structural siding and pre-engineered metal buildings.
1040841	TY ENERGY SERVICES, LLC	1881 Greta Ln ,Ville Platte	TY Energy Services, LLC | Ty Fluids	https://tyfluids.com/ty-energy-services,-llc	Ty Fluids. 1881 Greta Lane, Ville Platte, La 70586. 337-363-6331
1040846	UNISTAR PLASTICS, LLC	5821 Citrus Blvd Ste B ,New Orleans	Unistar Plastics LLC - A global plastics packaging manufacturer	https://unistarplastics.com/	About Unistar Plastics LLC. ... Our headquarters is located in New Orleans. We Are Responsive. We operate using a centralized business model concept having all Domestic and International Sales Management, Customer Service, Production Scheduling, Quality Assurance, Accounting, and Administration located at our corporate office. ... 5821 Citrus ...
1040847	UNITED APPAREL LIQUIDATORS, INC	3909 Esplanade Ave ,Metairie	Store Locations - United Apparel Liquidators	https://store.shopual.com/pages/store-locations	Shop our stores in Nashville, New Orleans, Austin, Houston, Metairie, or Hattiesburg. United Apparel Liquidators offers designer clothing and accessories at 70-90% off retail prices. Shop our stores in Nashville, New Orleans, Austin, Houston, Metairie, or Hattiesburg. ... 3319 Severn Ave. Metairie, LA 70002 Call: (504) 533-9887 Text: (504) 722 ...
1040850	UNITED MEDICAL PROVIDERS INC	8010 Crowder Blvd ,New Orleans	United Medical Providers Inc - Medicare Supplier in New Orleans, LA	https://www.medicarelist.com/supplier/united-medical-providers-inc-8010-crowder-blvd-new-orleans-la/	It is located at 8010 Crowder Blvd, New Orleans, Louisiana 70127. You can reach out to the office of United Medical Providers Inc via phone at (888) 246-7980 . United Medical Providers Inc supplies medicare equipments and products such as Urological Supplies, Surgical Dressings, Ostomy Supplies, etc.
1040854	UNITY OF GREATER NEW ORLEANS, INC.	2475 Canal St ,New Orleans	Home - UNITY of Greater New Orleans	https://unitygno.org/	Local homelessness is up 20 percent over the past two years. This year's official count of homelessness is 5 percent more than last year's. A total of 1454 people are now living in homeless shelters or on the street, compared to 1390 a year ago and 1214 two years ag... Read more -->.
